Sort,Boost Level,bp ,Skill name,Description,CostValue,CostType,AbilityType,TargetType,Total Multipler,Multiplier 1,Multipler 2,Multipler 3,Modifier 1,Modifier 2,Modifier 3,AbilityRatio,CriticalRatio,CriticalPower,HitRatio,Comment,AilmentName,InvocationValue,InvocationTurn,DiseaseRate,AilmentName,InvocationValue,InvocationTurn,DiseaseRate,AilmentName,InvocationValue,InvocationTurn,DiseaseRate,Attribute,DependWeapon,RestrictWeapon,ExceptEnforcer,BaseCount,MinimumCount,RandomCountMin,RandomCountMax,OrderType,OrderCount,ItemAll,SkillAll,Convergence,Diffusion,Reflection,Counter,HideOut,Repeat,Cover,Provoke,DisableMagic,Enchant,ChaseAttack,WeakCheckAll,NormalAttackAll,Session,BusinessSupport,ForceWeakness,NoUseMaterial,SwitchWeapon,CompensationMagic,Excitement,SongAbilityFlag,DanceAbilityFlag,AutoTameMonster
1241,3,2,Take Cover,Dodge a physical attack 3 times.,12,MP,BUFF,SELF,,,,,,,,100,0,150,0,,ADD_HIDE_OUT,0,3,100,,0,0,0,,0,0,0,,,,,0,0,0,0,,0,,,,Y,,,,,,,,,,,,,,,,,,Y,,,
1242,4,3,Take Cover,Dodge a physical attack 4 times.,12,MP,BUFF,SELF,,,,,,,,100,0,150,0,,ADD_HIDE_OUT,0,4,100,,0,0,0,,0,0,0,,,,,0,0,0,0,,0,,,,Y,,,,,,,,,,,,,,,,,,Y,,,
1243,1,0,"No Pain, No Gain","Unleash a powerful axe attack on all foes, but reduce your physical attack for 3 turns.",32,MP,PHYSICS,ENEMY_ALL,,1.35,,,0.74,,,100,0,150,0,,PHYSICS_DAMAGE,135,0,0,ADD_ATK_DOWN_SELF,0,3,100,,0,0,0,,Y,AXE,,0,0,0,0,,0,,,,,,Y,Y,,,,,Y,,,,,,,,,,,,,
1244,2,1,"No Pain, No Gain","Unleash a powerful axe attack on all foes, but reduce your physical attack for 3 turns.",32,MP,PHYSICS,ENEMY_ALL,,2.57,,,0.74,,,190,0,150,0,,PHYSICS_DAMAGE,135,0,0,ADD_ATK_DOWN_SELF,0,3,100,,0,0,0,,Y,AXE,,0,0,0,0,,0,,,,,,Y,Y,,,,,Y,,,,,,,,,,,,,
1245,3,2,"No Pain, No Gain","Unleash a powerful axe attack on all foes, but reduce your physical attack for 3 turns.",32,MP,PHYSICS,ENEMY_ALL,,3.78,,,0.74,,,280,0,150,0,,PHYSICS_DAMAGE,135,0,0,ADD_ATK_DOWN_SELF,0,3,100,,0,0,0,,Y,AXE,,0,0,0,0,,0,,,,,,Y,Y,,,,,Y,,,,,,,,,,,,,
1246,4,3,"No Pain, No Gain","Unleash a powerful axe attack on all foes, but reduce your physical attack for 3 turns.",32,MP,PHYSICS,ENEMY_ALL,,5,,,0.74,,,370,0,150,0,,PHYSICS_DAMAGE,135,0,0,ADD_ATK_DOWN_SELF,0,3,100,,0,0,0,,Y,AXE,,0,0,0,0,,0,,,,,,Y,Y,,,,,Y,,,,,,,,,,,,,
1247,1,0,Healing Formulae,Restore 10% of all allies' max HP.,15,MP,HP_RECOVERY,PARTY_ALL,,,,,,,,100,0,150,0,,HP_RATIO_RECOVERY,10,0,0,,0,0,0,,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,
1248,2,1,Healing Formulae,Restore 20% of all allies' max HP.,15,MP,HP_RECOVERY,PARTY_ALL,,,,,,,,100,0,150,0,,HP_RATIO_RECOVERY,20,0,0,,0,0,0,,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,
1249,3,2,Healing Formulae,Restore 30% of all allies' max HP.,15,MP,HP_RECOVERY,PARTY_ALL,,,,,,,,100,0,150,0,,HP_RATIO_RECOVERY,30,0,0,,0,0,0,,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,
1250,4,3,Healing Formulae,Restore 50% of all allies' max HP.,15,MP,HP_RECOVERY,PARTY_ALL,,,,,,,,100,0,150,0,,HP_RATIO_RECOVERY,50,0,0,,0,0,0,,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,
1251,1,0,Inspiriting Formulae,Raise the elemental attack of all allies for 1 turn.,20,MP,BUFF,PARTY_ALL,,,,,,,,100,0,150,0,,ADD_MATK_UP,0,1,100,,0,0,0,,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,Y,,,
1252,2,1,Inspiriting Formulae,Raise the elemental attack of all allies for 2 turns.,20,MP,BUFF,PARTY_ALL,,,,,,,,100,0,150,0,,ADD_MATK_UP,0,2,100,,0,0,0,,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,Y,,,
1253,3,2,Inspiriting Formulae,Raise the elemental attack of all allies for 3 turns.,20,MP,BUFF,PARTY_ALL,,,,,,,,100,0,150,0,,ADD_MATK_UP,0,3,100,,0,0,0,,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,Y,,,
1254,4,3,Inspiriting Formulae,Raise the elemental attack of all allies for 4 turns.,20,MP,BUFF,PARTY_ALL,,,,,,,,100,0,150,0,,ADD_MATK_UP,0,4,100,,0,0,0,,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,Y,,,
1255,1,0,Compound Formulae,"Deal fire-, light-, and dark-based damage to all foes.",38,MP,MAGIC,ENEMY_ALL,,0.85,0.85,0.85,1.18,1.18,1.18,100,0,150,0,,MAGIC_DAMAGE_FIRE,85,0,0,MAGIC_DAMAGE_LIGHT,85,0,0,MAGIC_DAMAGE_DARK,85,0,0,,,,,0,0,0,0,,0,,,,,Y,,,,,,,,,,,,,,,,,,,,
1256,2,1,Compound Formulae,"Deal fire-, light-, and dark-based damage to all foes.",38,MP,MAGIC,ENEMY_ALL,,1.62,1.62,1.62,1.18,1.18,1.18,190,0,150,0,,MAGIC_DAMAGE_FIRE,85,0,0,MAGIC_DAMAGE_LIGHT,85,0,0,MAGIC_DAMAGE_DARK,85,0,0,,,,,0,0,0,0,,0,,,,,Y,,,,,,,,,,,,,,,,,,,,
1257,3,2,Compound Formulae,"Deal fire-, light-, and dark-based damage to all foes.",38,MP,MAGIC,ENEMY_ALL,,2.38,2.38,2.38,1.18,1.18,1.18,280,0,150,0,,MAGIC_DAMAGE_FIRE,85,0,0,MAGIC_DAMAGE_LIGHT,85,0,0,MAGIC_DAMAGE_DARK,85,0,0,,,,,0,0,0,0,,0,,,,,Y,,,,,,,,,,,,,,,,,,,,
1258,4,3,Compound Formulae,"Deal fire-, light-, and dark-based damage to all foes.",38,MP,MAGIC,ENEMY_ALL,,3.15,3.15,3.15,1.18,1.18,1.18,370,0,150,0,,MAGIC_DAMAGE_FIRE,85,0,0,MAGIC_DAMAGE_LIGHT,85,0,0,MAGIC_DAMAGE_DARK,85,0,0,,,,,0,0,0,0,,0,,,,,Y,,,,,,,,,,,,,,,,,,,,
1259,1,0,Conserve Strength,Restore your own HP.,10,MP,HP_RECOVERY,SELF,,,,,,,,100,0,150,0,,HP_FIXED_RECOVERY,500,0,0,,0,0,0,,0,0,0,,,,,0,0,0,0,,0,,,,Y,,,,,,,,,,,,,,,,,,,,,
1260,2,1,Conserve Strength,Restore your own HP.,10,MP,HP_RECOVERY,SELF,,,,,,,,100,0,150,0,,HP_FIXED_RECOVERY,1000,0,0,,0,0,0,,0,0,0,,,,,0,0,0,0,,0,,,,Y,,,,,,,,,,,,,,,,,,,,,
1261,3,2,Conserve Strength,Restore your own HP.,10,MP,HP_RECOVERY,SELF,,,,,,,,100,0,150,0,,HP_FIXED_RECOVERY,1500,0,0,,0,0,0,,0,0,0,,,,,0,0,0,0,,0,,,,Y,,,,,,,,,,,,,,,,,,,,,
1262,4,3,Conserve Strength,Restore your own HP.,10,MP,HP_RECOVERY,SELF,,,,,,,,100,0,150,0,,HP_FIXED_RECOVERY,2000,0,0,,0,0,0,,0,0,0,,,,,0,0,0,0,,0,,,,Y,,,,,,,,,,,,,,,,,,,,,
1263,1,0,Ensnaring Shot,"Unleash a bow attack on a single foe, and reduce their speed for 3 turns.",23,MP,PHYSICS,ENEMY_SINGLE,,1.35,,,0.74,,,100,0,150,0,,PHYSICS_DAMAGE,135,0,0,ADD_AGI_DOWN,0,3,100,,0,0,0,,Y,BOW,,0,0,0,0,AGI_DOWN,0,,Y,,,,Y,Y,,Y,Y,,Y,,,,,,,,,,,,,
1264,2,1,Ensnaring Shot,"Unleash a bow attack on a single foe, and reduce their speed for 3 turns.",23,MP,PHYSICS,ENEMY_SINGLE,,2.7,,,0.74,,,200,0,150,0,,PHYSICS_DAMAGE,135,0,0,ADD_AGI_DOWN,0,3,100,,0,0,0,,Y,BOW,,0,0,0,0,AGI_DOWN,0,,Y,,,,Y,Y,,Y,Y,,Y,,,,,,,,,,,,,
1265,3,2,Ensnaring Shot,"Unleash a bow attack on a single foe, and reduce their speed for 3 turns.",23,MP,PHYSICS,ENEMY_SINGLE,,4.05,,,0.74,,,300,0,150,0,,PHYSICS_DAMAGE,135,0,0,ADD_AGI_DOWN,0,3,100,,0,0,0,,Y,BOW,,0,0,0,0,AGI_DOWN,0,,Y,,,,Y,Y,,Y,Y,,Y,,,,,,,,,,,,,
1266,4,3,Ensnaring Shot,"Unleash a bow attack on a single foe, and reduce their speed for 3 turns.",23,MP,PHYSICS,ENEMY_SINGLE,,5.4,,,0.74,,,400,0,150,0,,PHYSICS_DAMAGE,135,0,0,ADD_AGI_DOWN,0,3,100,,0,0,0,,Y,BOW,,0,0,0,0,AGI_DOWN,0,,Y,,,,Y,Y,,Y,Y,,Y,,,,,,,,,,,,,
1267,1,0,Aren't You Tired?,Put yourself and a single foe to sleep for 1 turn.,15,MP,DEBUFF,ENEMY_SINGLE,,,,,,,,100,0,150,0,,ADD_SLEEP_ENFORCER_NORMAL,0,1,100,ADD_SLEEP_NORMAL,0,1,100,,0,0,0,,,,,0,0,0,0,,0,,Y,,,,,,,,,,,Y,,,,,,,,,,,,
1268,2,1,Aren't You Tired?,Put yourself and a single foe to sleep for 2 turns.,15,MP,DEBUFF,ENEMY_SINGLE,,,,,,,,100,0,150,0,,ADD_SLEEP_ENFORCER_NORMAL,0,2,100,ADD_SLEEP_NORMAL,0,2,100,,0,0,0,,,,,0,0,0,0,,0,,Y,,,,,,,,,,,Y,,,,,,,,,,,,
1269,3,2,Aren't You Tired?,Put yourself and a single foe to sleep for 3 turns.,15,MP,DEBUFF,ENEMY_SINGLE,,,,,,,,100,0,150,0,,ADD_SLEEP_ENFORCER_NORMAL,0,3,100,ADD_SLEEP_NORMAL,0,3,100,,0,0,0,,,,,0,0,0,0,,0,,Y,,,,,,,,,,,Y,,,,,,,,,,,,
1270,4,3,Aren't You Tired?,Put yourself and a single foe to sleep for 4 turns.,15,MP,DEBUFF,ENEMY_SINGLE,,,,,,,,100,0,150,0,,ADD_SLEEP_ENFORCER_NORMAL,0,4,100,ADD_SLEEP_NORMAL,0,4,100,,0,0,0,,,,,0,0,0,0,,0,,Y,,,,,,,,,,,Y,,,,,,,,,,,,
1271,1,0,Stalwart Stance,Raise the physical defense of all allies for 1 turn.,20,MP,BUFF,PARTY_ALL,,,,,,,,100,0,150,0,,ADD_DEF_UP,0,1,100,,0,0,0,,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,Y,,,
1272,2,1,Stalwart Stance,Raise the physical defense of all allies for 2 turns.,20,MP,BUFF,PARTY_ALL,,,,,,,,100,0,150,0,,ADD_DEF_UP,0,2,100,,0,0,0,,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,Y,,,
1273,3,2,Stalwart Stance,Raise the physical defense of all allies for 3 turns.,20,MP,BUFF,PARTY_ALL,,,,,,,,100,0,150,0,,ADD_DEF_UP,0,3,100,,0,0,0,,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,Y,,,
1274,4,3,Stalwart Stance,Raise the physical defense of all allies for 4 turns.,20,MP,BUFF,PARTY_ALL,,,,,,,,100,0,150,0,,ADD_DEF_UP,0,4,100,,0,0,0,,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,Y,,,
1275,1,0,Covering Fire,"Unleash a bow attack on all foes, and raise the speed of all allies for 2 turns.",23,MP,PHYSICS,ENEMY_ALL,,1,,,1,,,100,0,150,0,,PHYSICS_DAMAGE,100,0,0,ADD_AGI_UP_PARTY_ALL,0,2,100,,0,0,0,,Y,BOW,,0,0,0,0,,0,,,,,,Y,Y,,,,,Y,,,,,,,,,,Y,,,
1276,2,1,Covering Fire,"Unleash a bow attack on all foes, and raise the speed of all allies for 2 turns.",23,MP,PHYSICS,ENEMY_ALL,,1.9,,,1,,,190,0,150,0,,PHYSICS_DAMAGE,100,0,0,ADD_AGI_UP_PARTY_ALL,0,2,100,,0,0,0,,Y,BOW,,0,0,0,0,,0,,,,,,Y,Y,,,,,Y,,,,,,,,,,Y,,,
1277,3,2,Covering Fire,"Unleash a bow attack on all foes, and raise the speed of all allies for 2 turns.",23,MP,PHYSICS,ENEMY_ALL,,2.8,,,1,,,280,0,150,0,,PHYSICS_DAMAGE,100,0,0,ADD_AGI_UP_PARTY_ALL,0,2,100,,0,0,0,,Y,BOW,,0,0,0,0,,0,,,,,,Y,Y,,,,,Y,,,,,,,,,,Y,,,
1278,4,3,Covering Fire,"Unleash a bow attack on all foes, and raise the speed of all allies for 2 turns.",23,MP,PHYSICS,ENEMY_ALL,,3.7,,,1,,,370,0,150,0,,PHYSICS_DAMAGE,100,0,0,ADD_AGI_UP_PARTY_ALL,0,2,100,,0,0,0,,Y,BOW,,0,0,0,0,,0,,,,,,Y,Y,,,,,Y,,,,,,,,,,Y,,,
1279,1,0,Fresh Air,Deal wind-based damage to all foes.,15,MP,MAGIC,ENEMY_ALL,,1,,,1,,,100,0,150,0,,MAGIC_DAMAGE_WIND,100,0,0,,0,0,0,,0,0,0,WIND,,,,0,0,0,0,,0,,,,,Y,,,,,,,,,,,,,,,,,,,,
1280,2,1,Fresh Air,Deal wind-based damage to all foes.,15,MP,MAGIC,ENEMY_ALL,,1.9,,,1,,,190,0,150,0,,MAGIC_DAMAGE_WIND,100,0,0,,0,0,0,,0,0,0,WIND,,,,0,0,0,0,,0,,,,,Y,,,,,,,,,,,,,,,,,,,,
1281,3,2,Fresh Air,Deal wind-based damage to all foes.,15,MP,MAGIC,ENEMY_ALL,,2.8,,,1,,,280,0,150,0,,MAGIC_DAMAGE_WIND,100,0,0,,0,0,0,,0,0,0,WIND,,,,0,0,0,0,,0,,,,,Y,,,,,,,,,,,,,,,,,,,,
1282,4,3,Fresh Air,Deal wind-based damage to all foes.,15,MP,MAGIC,ENEMY_ALL,,3.7,,,1,,,370,0,150,0,,MAGIC_DAMAGE_WIND,100,0,0,,0,0,0,,0,0,0,WIND,,,,0,0,0,0,,0,,,,,Y,,,,,,,,,,,,,,,,,,,,
1283,1,0,Sublime Blaze,Deal fire-based damage to a single foe 3 times.,23,MP,MAGIC,ENEMY_SINGLE,,0.9,,,1.11,,,100,0,150,0,,MAGIC_DAMAGE_FIRE,90,0,0,,0,0,0,,0,0,0,FIRE,,,,0,0,0,0,,0,,Y,,,Y,,,,,Y,,,,,,,,,,,,,,,
1284,2,1,Sublime Blaze,Deal fire-based damage to a single foe 3 times.,23,MP,MAGIC,ENEMY_SINGLE,,1.71,,,1.11,,,190,0,150,0,,MAGIC_DAMAGE_FIRE,90,0,0,,0,0,0,,0,0,0,FIRE,,,,0,0,0,0,,0,,Y,,,Y,,,,,Y,,,,,,,,,,,,,,,
1285,3,2,Sublime Blaze,Deal fire-based damage to a single foe 3 times.,23,MP,MAGIC,ENEMY_SINGLE,,2.52,,,1.11,,,280,0,150,0,,MAGIC_DAMAGE_FIRE,90,0,0,,0,0,0,,0,0,0,FIRE,,,,0,0,0,0,,0,,Y,,,Y,,,,,Y,,,,,,,,,,,,,,,
1286,4,3,Sublime Blaze,Deal fire-based damage to a single foe 3 times.,23,MP,MAGIC,ENEMY_SINGLE,,3.33,,,1.11,,,370,0,150,0,,MAGIC_DAMAGE_FIRE,90,0,0,,0,0,0,,0,0,0,FIRE,,,,0,0,0,0,,0,,Y,,,Y,,,,,Y,,,,,,,,,,,,,,,
1287,1,0,Sublime Slash,Unleash a sword attack on a single foe 3 times.,23,MP,PHYSICS,ENEMY_SINGLE,,0.9,,,1.11,,,100,0,150,0,,PHYSICS_DAMAGE,90,0,0,,0,0,0,,0,0,0,,Y,SWORD,,0,0,0,0,,0,,Y,,,,Y,Y,,Y,Y,,Y,,,,,,,,,,,,,
1288,2,1,Sublime Slash,Unleash a sword attack on a single foe 3 times.,23,MP,PHYSICS,ENEMY_SINGLE,,1.71,,,1.11,,,190,0,150,0,,PHYSICS_DAMAGE,90,0,0,,0,0,0,,0,0,0,,Y,SWORD,,0,0,0,0,,0,,Y,,,,Y,Y,,Y,Y,,Y,,,,,,,,,,,,,
1289,3,2,Sublime Slash,Unleash a sword attack on a single foe 3 times.,23,MP,PHYSICS,ENEMY_SINGLE,,2.52,,,1.11,,,280,0,150,0,,PHYSICS_DAMAGE,90,0,0,,0,0,0,,0,0,0,,Y,SWORD,,0,0,0,0,,0,,Y,,,,Y,Y,,Y,Y,,Y,,,,,,,,,,,,,
1290,4,3,Sublime Slash,Unleash a sword attack on a single foe 3 times.,23,MP,PHYSICS,ENEMY_SINGLE,,3.33,,,1.11,,,370,0,150,0,,PHYSICS_DAMAGE,90,0,0,,0,0,0,,0,0,0,,Y,SWORD,,0,0,0,0,,0,,Y,,,,Y,Y,,Y,Y,,Y,,,,,,,,,,,,,
1291,1,0,No Rest for the Weary,"Restore your own HP, then act again at the end of the turn.",15,MP,OTHER,SELF,,,,,,,,100,0,150,0,,HP_FIXED_RECOVERY,250,0,0,ADD_LAST_ACT_SPECIAL,0,1,100,,0,0,0,,,,,0,0,0,0,,0,,,,Y,,,,,,,,,,,,,,,,,,,,,
1292,2,1,No Rest for the Weary,"Restore your own HP, then act again at the end of the turn.",15,MP,OTHER,SELF,,,,,,,,100,0,150,0,,HP_FIXED_RECOVERY,500,0,0,ADD_LAST_ACT_SPECIAL,0,1,100,,0,0,0,,,,,0,0,0,0,,0,,,,Y,,,,,,,,,,,,,,,,,,,,,
1293,3,2,No Rest for the Weary,"Restore your own HP, then act again at the end of the turn.",15,MP,OTHER,SELF,,,,,,,,100,0,150,0,,HP_FIXED_RECOVERY,750,0,0,ADD_LAST_ACT_SPECIAL,0,1,100,,0,0,0,,,,,0,0,0,0,,0,,,,Y,,,,,,,,,,,,,,,,,,,,,
1294,4,3,No Rest for the Weary,"Restore your own HP, then act again at the end of the turn.",15,MP,OTHER,SELF,,,,,,,,100,0,150,0,,HP_FIXED_RECOVERY,1000,0,0,ADD_LAST_ACT_SPECIAL,0,1,100,,0,0,0,,,,,0,0,0,0,,0,,,,Y,,,,,,,,,,,,,,,,,,,,,
1295,1,0,Prattle On,Confuse a single foe for 1 turn.,15,MP,DEBUFF,ENEMY_SINGLE,,,,,,,,100,0,150,0,,ADD_CONFUSION_NORMAL,0,1,100,,0,0,0,,0,0,0,,,,,0,0,0,0,,0,,Y,,,,,,,,,,,Y,,,,,,,,,,,,
1296,2,1,Prattle On,Confuse a single foe for 2 turns.,15,MP,DEBUFF,ENEMY_SINGLE,,,,,,,,100,0,150,0,,ADD_CONFUSION_NORMAL,0,2,100,,0,0,0,,0,0,0,,,,,0,0,0,0,,0,,Y,,,,,,,,,,,Y,,,,,,,,,,,,
1297,3,2,Prattle On,Confuse a single foe for 3 turns.,15,MP,DEBUFF,ENEMY_SINGLE,,,,,,,,100,0,150,0,,ADD_CONFUSION_NORMAL,0,3,100,,0,0,0,,0,0,0,,,,,0,0,0,0,,0,,Y,,,,,,,,,,,Y,,,,,,,,,,,,
1298,4,3,Prattle On,Confuse a single foe for 4 turns.,15,MP,DEBUFF,ENEMY_SINGLE,,,,,,,,100,0,150,0,,ADD_CONFUSION_NORMAL,0,4,100,,0,0,0,,0,0,0,,,,,0,0,0,0,,0,,Y,,,,,,,,,,,Y,,,,,,,,,,,,
1299,1,0,Break,Deal damage equivalent to 25% of your max HP to yourself.,10,MP,PHYSICS,SELF,,,,,,,,100,0,150,0,,HP_RATIO_DAMAGE,25,0,0,,0,0,0,,0,0,0,,,,,0,0,0,0,,0,,,,Y,,Y,Y,,,,,,,,,,,,,,,,,,
1300,2,1,Break,Deal damage equivalent to 50% of your max HP to yourself.,10,MP,PHYSICS,SELF,,,,,,,,100,0,150,0,,HP_RATIO_DAMAGE,50,0,0,,0,0,0,,0,0,0,,,,,0,0,0,0,,0,,,,Y,,Y,Y,,,,,,,,,,,,,,,,,,
1301,3,2,Break,Deal damage equivalent to 75% of your max HP to yourself.,10,MP,PHYSICS,SELF,,,,,,,,100,0,150,0,,HP_RATIO_DAMAGE,75,0,0,,0,0,0,,0,0,0,,,,,0,0,0,0,,0,,,,Y,,Y,Y,,,,,,,,,,,,,,,,,,
1302,4,3,Break,Deal damage equivalent to 100% of your max HP to yourself.,10,MP,PHYSICS,SELF,,,,,,,,100,0,150,0,,HP_RATIO_DAMAGE,100,0,0,,0,0,0,,0,0,0,,,,,0,0,0,0,,0,,,,Y,,Y,Y,,,,,,,,,,,,,,,,,,
1303,1,0,Showtime!,Grant all allies a random attribute-raising effect for 2 turns.,20,MP,BUFF,PARTY_ALL,,,,,,,,100,0,150,0,,ADD_RANDOM_STATUSUP_TURNCOUNT,0,2,100,,0,0,0,,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,Y,,,
1304,2,1,Showtime!,Grant all allies a random attribute-raising effect for 4 turns.,20,MP,BUFF,PARTY_ALL,,,,,,,,100,0,150,0,,ADD_RANDOM_STATUSUP_TURNCOUNT,0,4,100,,0,0,0,,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,Y,,,
1305,3,2,Showtime!,Grant all allies a random attribute-raising effect for 6 turns.,20,MP,BUFF,PARTY_ALL,,,,,,,,100,0,150,0,,ADD_RANDOM_STATUSUP_TURNCOUNT,0,6,100,,0,0,0,,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,Y,,,
1306,4,3,Showtime!,Grant all allies a random attribute-raising effect for 8 turns.,20,MP,BUFF,PARTY_ALL,,,,,,,,100,0,150,0,,ADD_RANDOM_STATUSUP_TURNCOUNT,0,8,100,,0,0,0,,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,Y,,,
1307,1,0,High Voltage,Deal lightning-based damage to all foes.,15,MP,MAGIC,ENEMY_ALL,,1,,,1,,,100,0,150,0,,MAGIC_DAMAGE_THUNDER,100,0,0,,0,0,0,,0,0,0,THUNDER,,,,0,0,0,0,,0,,,,,Y,,,,,,,,,,,,,,,,,,,,
1308,2,1,High Voltage,Deal lightning-based damage to all foes.,15,MP,MAGIC,ENEMY_ALL,,1.9,,,1,,,190,0,150,0,,MAGIC_DAMAGE_THUNDER,100,0,0,,0,0,0,,0,0,0,THUNDER,,,,0,0,0,0,,0,,,,,Y,,,,,,,,,,,,,,,,,,,,
1309,3,2,High Voltage,Deal lightning-based damage to all foes.,15,MP,MAGIC,ENEMY_ALL,,2.8,,,1,,,280,0,150,0,,MAGIC_DAMAGE_THUNDER,100,0,0,,0,0,0,,0,0,0,THUNDER,,,,0,0,0,0,,0,,,,,Y,,,,,,,,,,,,,,,,,,,,
1310,4,3,High Voltage,Deal lightning-based damage to all foes.,15,MP,MAGIC,ENEMY_ALL,,3.7,,,1,,,370,0,150,0,,MAGIC_DAMAGE_THUNDER,100,0,0,,0,0,0,,0,0,0,THUNDER,,,,0,0,0,0,,0,,,,,Y,,,,,,,,,,,,,,,,,,,,
1311,1,0,Purgatory,Deal heavy fire-based damage to all foes 3 times.,40,MP,MAGIC,ENEMY_ALL,,1.35,,,0.74,,,100,0,150,0,,MAGIC_DAMAGE_FIRE,135,0,0,,0,0,0,,0,0,0,FIRE,,,,0,0,0,0,,0,,,,,Y,,,,,,,,,,,,,,,,,,,,
1312,2,1,Purgatory,Deal heavy fire-based damage to all foes 3 times.,40,MP,MAGIC,ENEMY_ALL,,2.57,,,0.74,,,190,0,150,0,,MAGIC_DAMAGE_FIRE,135,0,0,,0,0,0,,0,0,0,FIRE,,,,0,0,0,0,,0,,,,,Y,,,,,,,,,,,,,,,,,,,,
1313,3,2,Purgatory,Deal heavy fire-based damage to all foes 3 times.,40,MP,MAGIC,ENEMY_ALL,,3.78,,,0.74,,,280,0,150,0,,MAGIC_DAMAGE_FIRE,135,0,0,,0,0,0,,0,0,0,FIRE,,,,0,0,0,0,,0,,,,,Y,,,,,,,,,,,,,,,,,,,,
1314,4,3,Purgatory,Deal heavy fire-based damage to all foes 3 times.,40,MP,MAGIC,ENEMY_ALL,,5,,,0.74,,,370,0,150,0,,MAGIC_DAMAGE_FIRE,135,0,0,,0,0,0,,0,0,0,FIRE,,,,0,0,0,0,,0,,,,,Y,,,,,,,,,,,,,,,,,,,,
1315,1,0,Icy Prison,"Deal ice-based damage to a single foe, and reduce their elemental attack for 3 turns.",23,MP,MAGIC,ENEMY_SINGLE,,1.35,,,0.74,,,100,0,150,0,,MAGIC_DAMAGE_ICE,135,0,0,ADD_MATK_DOWN,0,3,100,,0,0,0,ICE,,,,0,0,0,0,,0,,Y,,,Y,,,,,Y,,,,,,,,,,,,,,,
1316,2,1,Icy Prison,"Deal ice-based damage to a single foe, and reduce their elemental attack for 3 turns.",23,MP,MAGIC,ENEMY_SINGLE,,2.7,,,0.74,,,200,0,150,0,,MAGIC_DAMAGE_ICE,135,0,0,ADD_MATK_DOWN,0,3,100,,0,0,0,ICE,,,,0,0,0,0,,0,,Y,,,Y,,,,,Y,,,,,,,,,,,,,,,
1317,3,2,Icy Prison,"Deal ice-based damage to a single foe, and reduce their elemental attack for 3 turns.",23,MP,MAGIC,ENEMY_SINGLE,,4.05,,,0.74,,,300,0,150,0,,MAGIC_DAMAGE_ICE,135,0,0,ADD_MATK_DOWN,0,3,100,,0,0,0,ICE,,,,0,0,0,0,,0,,Y,,,Y,,,,,Y,,,,,,,,,,,,,,,
1318,4,3,Icy Prison,"Deal ice-based damage to a single foe, and reduce their elemental attack for 3 turns.",23,MP,MAGIC,ENEMY_SINGLE,,5.4,,,0.74,,,400,0,150,0,,MAGIC_DAMAGE_ICE,135,0,0,ADD_MATK_DOWN,0,3,100,,0,0,0,ICE,,,,0,0,0,0,,0,,Y,,,Y,,,,,Y,,,,,,,,,,,,,,,
1319,1,0,The Pride of Clan Mei,Raise your physical attack and speed for 3 turns.,12,MP,BUFF,SELF,,,,,,,,100,0,150,0,,ADD_ATK_UP,0,3,100,ADD_AGI_UP,0,3,100,,0,0,0,,,,,0,0,0,0,AGI_UP,0,,,,Y,,,,,,,,,,,,,,,,,,Y,,,
1320,2,1,The Pride of Clan Mei,Raise your physical attack and speed for 4 turns.,12,MP,BUFF,SELF,,,,,,,,100,0,150,0,,ADD_ATK_UP,0,4,100,ADD_AGI_UP,0,4,100,,0,0,0,,,,,0,0,0,0,AGI_UP,0,,,,Y,,,,,,,,,,,,,,,,,,Y,,,
1321,3,2,The Pride of Clan Mei,Raise your physical attack and speed for 5 turns.,12,MP,BUFF,SELF,,,,,,,,100,0,150,0,,ADD_ATK_UP,0,5,100,ADD_AGI_UP,0,5,100,,0,0,0,,,,,0,0,0,0,AGI_UP,0,,,,Y,,,,,,,,,,,,,,,,,,Y,,,
